594852520029196288:::Sun May 03 13:14:27 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594851840740712448:::Sun May 03 13:11:45 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594850898733465600:::Sun May 03 13:08:00 +0000 2015:::RT @TitusOReily: Fremantle and Melbourne players will each wear one of these today to honour Colin Sylvia. #AFLDeesFreo http://t.co/Hk9jEE2…:::None
594847980080992256:::Sun May 03 12:56:24 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594846486971686913:::Sun May 03 12:50:28 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594844848571559937:::Sun May 03 12:43:58 +0000 2015:::RT @TitusOReily: Fremantle and Melbourne players will each wear one of these today to honour Colin Sylvia. #AFLDeesFreo http://t.co/Hk9jEE2…:::None
594844257573179393:::Sun May 03 12:41:37 +0000 2015:::@7Scott77 And will the @AFL sanction the ump who didn't pay a high contact free kick to Walters against Dunn.  #AFLDeesFreo:::None
594844134394834944:::Sun May 03 12:41:07 +0000 2015:::Kicking the footy on the hallowed turf of the #MCG  #AFLDeesFreo #purpleary @freodockers #freofortheflag http://t.co/P4rEf0mwKk:::None
594843763945697280:::Sun May 03 12:39:39 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594841980582100992:::Sun May 03 12:32:34 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594841961900560384:::Sun May 03 12:32:30 +0000 2015:::RT @benryan20Seven: Thanks to Jonno Oakes for his hard work as our guest trainer today for #AFLDeesFreo @sport_ability #sportability http:/…:::None
594841607624650752:::Sun May 03 12:31:05 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594841433690939392:::Sun May 03 12:30:24 +0000 2015:::RT @benryan20Seven: Thanks to Jonno Oakes for his hard work as our guest trainer today for #AFLDeesFreo @sport_ability #sportability http:/…:::None
594841163732942848:::Sun May 03 12:29:19 +0000 2015:::RT @benryan20Seven: Thanks to Jonno Oakes for his hard work as our guest trainer today for #AFLDeesFreo @sport_ability #sportability http:/…:::None
594841051782893569:::Sun May 03 12:28:53 +0000 2015:::RT @Esmeralda_Ez: Let's go @freodockers 💜
#AFLDeesFreo #foreverfreo:::None
594840987924463616:::Sun May 03 12:28:37 +0000 2015:::RT @benryan20Seven: Thanks to Jonno Oakes for his hard work as our guest trainer today for #AFLDeesFreo @sport_ability #sportability http:/…:::None
594840730230599680:::Sun May 03 12:27:36 +0000 2015:::RT @freodockers: That’s five from five! We beat Melbourne by 68 points at the MCG and stay undefeated. Love ya work Freo #AFLDeesFreo #fore…:::None
594840621287739393:::Sun May 03 12:27:10 +0000 2015:::Thanks to Jonno Oakes for his hard work as our guest trainer today for #AFLDeesFreo @sport_ability #sportability http://t.co/yUWyiX1vdA:::None
